;Station;Measure;R;LB;HB;Samples;Precision;Expected;Simulation;Seed
56;IO1;meanclients;1.3712049505865451;1.3361590983055065;1.406250802867584;53;0.0255584347664787;1.348646013508639;7;123456795
57;IO1;meanwaits;95.24434298341554;93.45009131676296;97.03859465006812;53;0.0188384066753971;93.59423771469142;7;123456795
58;IO2;meanclients;12.591197413321876;12.432634886688945;12.749759939954806;53;0.0125931252944352;11.87474874039573;7;123456795
59;IO2;meanwaits;2277.7519214298845;2241.6014209993564;2313.9024218604127;53;0.0158711315707438;2142.638555798949;7;123456795
60;SWAP_IN;meanclients;0.0;0.0;0.0;53;;0.8680392814475595;7;123456795
61;SWAP_IN;meanwaits;0.0;0.0;0.0;53;;391.5650076137053;7;123456795
62;ActiveTime;cycleTime;7011.426701337273;6661.97234611746;7360.881056557086;53;0.0498406915033658;6630.261906963791;7;123456795
63;CPU;meanclients;1.5218115817999511;1.483412876312537;1.560210287287365;43;0.0252322337053036;1.4748741659982971;8;123456796
64;CPU;meanwaits;68.55131818973665;67.16720843551225;69.93542794396105;43;0.0201908554171556;6.653029723209239;8;123456796
65;IO1;meanclients;1.3737822500538726;1.3467838260473186;1.4007806740604265;43;0.0196526225357003;1.348646013508639;8;123456796
66;IO1;meanwaits;95.0867172662306;93.77767017710754;96.39576435535363;43;0.0137668764550772;93.59423771469142;8;123456796
67;IO2;meanclients;12.573450502448226;12.41637833450353;12.730522670392922;43;0.0124923677803568;11.87474874039573;8;123456796
68;IO2;meanwaits;2278.251499602983;2242.3577005687985;2314.145298637168;43;0.0157549765864039;2142.638555798949;8;123456796
69;SWAP_IN;meanclients;0.0;0.0;0.0;43;;0.8680392814475595;8;123456796
70;SWAP_IN;meanwaits;0.0;0.0;0.0;43;;391.5650076137053;8;123456796
71;ActiveTime;cycleTime;6781.498867103212;6445.301320123003;7117.69641408342;43;0.049575699055424;6630.261906963791;8;123456796
72;CPU;meanclients;1.5169435209478954;1.4875951027085563;1.5462919391872345;47;0.019347073792833;1.4748741659982971;9;123456797
73;CPU;meanwaits;68.20207715118681;67.19078685069042;69.21336745168321;47;0.0148278519179792;6.653029723209239;9;123456797
74;IO1;meanclients;1.372688380045723;1.3390675622440542;1.4063091978473918;47;0.0244926804148724;1.348646013508639;9;123456797
75;IO1;meanwaits;94.9679366587478;93.13717252392836;96.7987007935672;47;0.0192777078162493;93.59423771469142;9;123456797
76;IO2;meanclients;12.671696973415823;12.560069007864328;12.783324938967322;47;0.008809235715286;11.87474874039573;9;123456797
77;IO2;meanwaits;2275.3043724072218;2245.917886360431;2304.6908584540124;47;0.0129154087704319;2142.638555798949;9;123456797
78;SWAP_IN;meanclients;0.0;0.0;0.0;47;;0.8680392814475595;9;123456797
79;SWAP_IN;meanwaits;0.0;0.0;0.0;47;;391.5650076137053;9;123456797
80;ActiveTime;cycleTime;6964.89435023306;6639.26525560196;7290.52344486416;47;0.046752912285052;6630.261906963791;9;123456797
81;CPU;meanclients;1.5249282677005611;1.500969762486435;1.5488867729146871;71;0.0157112342407115;1.4748741659982971;10;123456798
82;CPU;meanwaits;68.54121000402596;67.77387082375212;69.30854918429979;71;0.011195296672305;6.653029723209239;10;123456798
83;IO1;meanclients;1.369163454090334;1.3446241873298777;1.3937027208507906;71;0.0179228175329586;1.348646013508639;10;123456798
84;IO1;meanwaits;94.65103508048144;93.35618723497116;95.94588292599173;71;0.0136802291111688;93.59423771469142;10;123456798
85;IO2;meanclients;12.66923710420981;12.567385920533033;12.771088287886588;71;0.0080392515223299;11.87474874039573;10;123456798
86;IO2;meanwaits;2278.8875717795304;2255.6753018721524;2302.0998416869083;71;0.0101857898541489;2142.638555798949;10;123456798
87;SWAP_IN;meanclients;0.0;0.0;0.0;71;;0.8680392814475595;10;123456798
88;SWAP_IN;meanwaits;0.0;0.0;0.0;71;;391.5650076137053;10;123456798
89;ActiveTime;cycleTime;7108.276331550052;6753.588134701299;7462.964528398806;71;0.0498979190319981;6630.261906963791;10;123456798
