[Transfer](CPU)Now Processing:J:11,OC:1002.181012,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:1004.228526,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1004.228526,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:1004.228526,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1004.228526,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1004.228526,Tp:A,Station:5

[Information](CPU)Departure:J:11,OC:1004.228526,Tp:A,Station:5

[Transfer](OS)Processing:J:11,OC:1004.228526,Tp:A,Station:5

[Information](OS)Arrival:J:11,OC:1004.228526,Tp:A,Station:5

[Transfer](IO2)Processing:J:11,OC:1004.228526,Tp:A,Station:5

[Information](IO2)Arrival:J:11,OC:1004.228526,Tp:A,Station:5

[Transfer](OS)Scheduling:J:11,OC:1359.939416,Tp:D,Station:5

[Transfer](OS)Processing:J:3,OC:1004.557935,Tp:D,Station:2

[Information](OS)Departure:J:3,OC:1004.557935,Tp:D,Station:2

[Transfer](SWAP_IN)Processing:J:3,OC:1004.557935,Tp:D,Station:2

[Transfer](OS)Scheduling:J:3,OC:1004.557935,Tp:A,Station:3

[Information](SWAP_IN)Departure:J:3,OC:1004.557935,Tp:A,Station:3

[Transfer](OS)Processing:J:3,OC:1004.557935,Tp:A,Station:3

[Information](OS)Arrival:J:3,OC:1004.557935,Tp:A,Station:3

[Transfer](CPU)Processing:J:3,OC:1004.557935,Tp:A,Station:3

[Information](CPU)Arrival:J:3,OC:1004.557935,Tp:A,Station:3

[Transfer](CPU)New process joined: J:3,OC:1004.557935,Tp:A,Station:3

[Transfer](OS)Scheduling:J:3,OC:1007.257935,Tp:D,Station:3

[Transfer](OS)Processing:J:3,OC:1007.257935,Tp:D,Station:3

[Information](OS)Departure:J:3,OC:1007.257935,Tp:D,Station:3

[Transfer](CPU)Processing:J:3,OC:1007.257935,Tp:D,Station:3

[Transfer](OS)Scheduling:J:3,OC:1007.257935,Tp:A,Station:3

[Information](CPU)Departure:J:3,OC:1007.257935,Tp:D,Station:3

[Transfer](OS)Processing:J:3,OC:1007.257935,Tp:A,Station:3

[Information](OS)Arrival:J:3,OC:1007.257935,Tp:A,Station:3

[Transfer](CPU)Processing:J:3,OC:1007.257935,Tp:A,Station:3

[Information](CPU)Arrival:J:3,OC:1007.257935,Tp:A,Station:3

[Transfer](CPU)Now Processing:J:3,OC:1007.257935,Tp:A,Station:3

[Transfer](OS)Scheduling:J:3,OC:1008.157454,Tp:D,Station:3

[Transfer](OS)Processing:J:3,OC:1008.157454,Tp:D,Station:3

[Information](OS)Departure:J:3,OC:1008.157454,Tp:D,Station:3

[Transfer](CPU)Processing:J:3,OC:1008.157454,Tp:D,Station:3

[Transfer](OS)Scheduling:J:3,OC:1008.157454,Tp:A,Station:4

[Information](CPU)Departure:J:3,OC:1008.157454,Tp:A,Station:4

[Transfer](OS)Processing:J:3,OC:1008.157454,Tp:A,Station:4

[Information](OS)Arrival:J:3,OC:1008.157454,Tp:A,Station:4

[Transfer](IO1)Processing:J:3,OC:1008.157454,Tp:A,Station:4

[Information](IO1)Arrival:J:3,OC:1008.157454,Tp:A,Station:4

[Transfer](OS)Scheduling:J:3,OC:1013.822801,Tp:D,Station:4

[Transfer](OS)Processing:J:3,OC:1013.822801,Tp:D,Station:4

